time,fcacc,rlvacc,frtjacc,frtmacc,fbracc,rlwacc,crtacc,rleavc,frootcj,frootcm,fbrchc,rlwodc,crootc,strucc(1),strucc(2),metabc(1),metabc(2),som1c(1),som1c(2),som2c(1),som2c(2),som3c,dslit,dsom2c(1),dsom2c(2),dsom3c,dsomtc,dsomsc,nppt,nstemp,natemp,Condition
2052,0,0,0,0,0,0,0,0.7693,141.2204,142.7399,1775.087,15750.51,3818.325,645.5128,288.2062,83.8609,62.9003,44.1059,77.5111,1086.23,2854.122,3019.678,-64.7038,-13.69,44.1455,-11.7889,10.4738,14.4524,0.09967741935,-0.7803322581,-10.63870968,N_addition
2052.08,0,0,0,0,0,0,0,0.7693,125.8833,139.1001,1769.77,15742.64,3816.418,641.728,290.1751,81.2902,69.9208,45.3556,77.9215,1086.409,2854.24,3019.709,-64.6972,-13.7649,44.0521,-11.7894,10.303,14.4008,0.1268965517,-0.01484137931,-3.588793103,N_addition
2052.17,0,0,0,0,0,0,0,0.7693,112.4434,135.6161,1764.468,15734.77,3814.513,638.1824,291.7547,78.9135,74.7549,46.3831,78.6117,1086.607,2854.22,3019.745,-64.6882,-13.8363,43.9599,-11.7901,10.1626,14.3447,0.2741935484,1.046587097,1.17016129,N_addition
2052.25,0,0,0,0,0,0,0,0.7693,100.6708,132.2942,1759.182,15726.9,3812.605,632.821,292.932,74.7709,77.4535,47.6213,79.5178,1086.931,2854.412,3019.78,-64.6603,-13.9396,43.859,-11.7902,10.0503,14.2827,0.5163333333,8.257773333,7.339166667,N_addition
2052.33,8.7623,7.8861,0.8324,0.0438,0,0,0,8.6553,92.7702,129.9463,1753.912,15719.05,3810.701,622.472,292.2493,66.2364,71.4085,49.1538,80.9446,1087.608,2855.022,3019.84,-64.5831,-14.1337,43.6666,-11.7899,10.0266,14.1708,0.3741935484,15.18905161,13.77177419,N_addition
2052.42,195.0185,173.1172,20.8062,1.0951,0,0,0,173.8865,102.9348,130.038,1748.658,15711.18,3808.794,599.7597,288.9164,49.8109,55.7096,49.7205,81.4478,1089.134,2857.214,3019.958,-64.3941,-14.5646,43.2565,-11.7905,10.0756,13.9732,0.2343333333,18.14014667,16.68416667,N_addition
2052.5,437.0039,205.6065,78.5172,4.1325,26.7746,98.1735,23.7996,206.3758,145.5452,133.5824,1770.166,15801.48,3830.686,578.5903,286.8698,38.3675,49.2092,47.9822,80.0239,1090.279,2859.795,3020.063,-64.2292,-14.966,42.8815,-11.791,10.0311,13.8231,0.4132258065,20.65282581,19.51612903,N_addition
2052.58,663.9903,205.7278,132.6518,6.9817,57.3532,210.2952,50.9806,206.497,175.5153,139.4767,1795.394,15905.68,3855.945,552.407,283.2607,27.9972,40.7655,44.3625,76.6056,1090.9,2861.834,3020.225,-64.0457,-15.441,42.3281,-11.7911,9.9623,13.6112,0.2832258065,20.37742903,19.61612903,N_addition
2052.67,844.1551,205.8204,179.9728,9.4723,80.8002,296.2672,71.8223,206.5896,194.2111,146.1177,1813.423,15983.67,3874.853,530.0638,280.2126,22.0868,37.5377,40.7828,72.4807,1090.509,2862.491,3020.384,-63.9207,-15.8215,41.8078,-11.7914,9.8336,13.4182,0.714,16.45820667,16.20416667,N_addition
2052.75,878.9944,205.8204,213.0701,11.2142,80.8002,296.2672,71.8223,206.5896,201.1697,150.723,1807.99,15975.68,3872.918,514.5336,278.1549,19.2931,37.016,38.4313,69.5592,1089.689,2861.417,3020.515,-63.8559,-16.072,41.4169,-11.7916,9.6954,13.2622,0.2009677419,8.376012903,9.020967742,N_addition
2052.83,889.0038,205.8204,222.5791,11.7147,80.8002,296.2672,71.8223,135.4766,192.5344,150.1569,1802.574,15967.68,3870.98,550.5101,277.2977,42.975,39.0548,37.3411,67.7602,1088.957,2860.52,3020.604,-65.2676,-16.226,41.1501,-11.7916,9.5582,13.1523,0.298,1.560266667,3.714166667,N_addition
2052.92,889.0038,205.8204,222.5791,11.7147,80.8002,296.2672,71.8223,0.7658,175.1453,147.1329,1797.174,15959.71,3869.047,630.6926,278.8072,86.2999,47.0491,39.3915,67.3497,1088.751,2860.474,3020.646,-67.2636,-16.3333,41.0173,-11.7916,9.365,13.0923,0.3222580645,-1.025441935,-2.751612903,N_addition
2053,0,0,0,0,0,0,0,0.7658,156.6168,143.485,1791.791,15951.73,3867.111,626.0564,281.2582,82.8249,57.3312,41.3479,67.5274,1088.763,2860.48,3020.677,-67.2582,-16.4159,40.9268,-11.7919,9.1434,13.0447,0.3880645161,-0.09968709677,-6.633064516,N_addition
2053.08,0,0,0,0,0,0,0,0.7658,139.915,139.8952,1786.423,15943.77,3865.181,620.6946,283.4211,78.6733,65.4909,43.2037,68.1532,1088.849,2860.791,3020.707,-67.2431,-16.5135,40.8319,-11.7925,8.9488,12.9896,0.2485714286,0,-2.420535714,N_addition
2053.17,0,0,0,0,0,0,0,0.7658,125.1171,136.4258,1781.072,15935.8,3863.246,615.5833,285.2171,74.8684,71.4782,44.6573,69.0911,1088.993,2860.981,3020.734,-67.2242,-16.6108,40.7379,-11.7915,8.7858,12.9306,0.4103225806,0.4531548387,-1.228225806,N_addition
2053.25,0,0,0,0,0,0,0,0.7658,111.876,133.0399,1775.736,15927.84,3861.316,611.5457,286.7355,72.1705,75.8241,45.6306,70.2356,1089.142,2860.763,3020.765,-67.21,-16.6903,40.6516,-11.7921,8.6467,12.8695,0.4983333333,9.49951,8.529166667,N_addition
2053.33,25.9426,23.3484,2.4646,0.1297,0,0,0,24.1142,104.9133,130.9766,1770.417,15919.87,3859.384,600.8842,285.7011,63.4314,68.108,47.2689,72.5183,1089.59,2860.707,3020.83,-67.1279,-16.8851,40.4483,-11.7918,8.6296,12.7353,0.3174193548,10.68118065,9.516129032,N_addition
2053.42,139.3109,120.9662,17.4274,0.9172,0,0,0,121.732,110.7148,130.0348,1765.113,15911.91,3857.454,587.8287,284.4118,53.9139,60.9728,48.0142,73.8059,1090.196,2861.523,3020.902,-67.0202,-17.1293,40.2139,-11.792,8.6109,12.6048,0.471,20.43645333,18.80833333,N_addition
2053.5,373.7733,205.7677,73.3271,3.8593,16.3474,59.9406,14.5311,206.5335,149.3006,134.1162,1776.161,15963.88,3870.057,564.0028,281.2125,39.7314,48.7513,46.9188,73.8855,1091.117,2863.01,3021.031,-66.8222,-17.5748,39.7701,-11.7918,8.5983,12.3928,0.405483871,21.51963548,20.24435484,N_addition
2053.58,603.9449,205.8878,128.199,6.7473,47.3599,173.6531,42.0977,206.6536,177.162,140.9767,1801.808,16069.58,3895.682,540.4283,277.6476,29.8995,40.6283,43.9936,71.4599,1091.388,2863.064,3021.196,-66.6512,-18.0038,39.2478,-11.7922,8.5188,12.1722,0.2864516129,21.52054516,20.60483871,N_addition
2053.67,751.135,205.9554,174.5408,9.1864,65.0614,238.5586,57.8324,206.7212,191.9223,148.5075,1814.076,16126.44,3909.465,520.6167,276.3442,24.1607,41.5378,41.0521,69.3369,1090.915,2863.817,3021.322,-66.5347,-18.3466,38.8277,-11.7921,8.3385,12.0005,0.2093333333,17.06896,16.77666667,N_addition
2053.75,786.8304,205.9554,208.4514,10.9711,65.0614,238.5586,57.8324,206.7212,198.374,153.6096,1808.641,16118.38,3907.51,507.1113,274.9216,21.529,41.167,39.0242,67.8646,1090.168,2862.952,3021.441,-66.4762,-18.5709,38.4596,-11.7923,8.1861,11.8368,0.9851612903,8.959990323,9.545967742,N_addition
2053.83,794.4496,205.9554,215.6897,11.3521,65.0614,238.5586,57.8324,144.6546,186.9671,153.2715,1803.223,16110.33,3905.557,531.0364,273.9877,39.8281,41.8428,36.9877,66.7034,1088.877,2863.66,3021.532,-67.6824,-18.8205,38.1598,-11.7927,8.0536,11.7094,0.3753333333,2.775263333,4.555833333,N_addition
2053.92,794.4496,205.9554,215.6897,11.3521,65.0614,238.5586,57.8324,0.7646,170.5185,150.3814,1797.822,16102.27,3903.602,615.9613,275.1155,86.3539,48.1305,38.5279,66.4311,1088.444,2863.825,3021.58,-69.866,-18.9435,38.0083,-11.793,7.8781,11.6393,0.2661290323,-0.3843387097,-2.928225806,N_addition
2054,0,0,0,0,0,0,0,0.7646,152.7847,146.7173,1792.436,16094.22,3901.65,612.1187,277.4218,83.5287,57.6244,40.2785,66.704,1088.394,2863.607,3021.611,-69.8649,-19.0124,37.9207,-11.7936,7.6668,11.5907,0.3551612903,-0.002861290323,-0.510483871,N_addition
2054.08,0,0,0,0,0,0,0,0.7646,136.7694,143.1123,1787.066,16086.16,3899.697,607.2714,279.4475,79.668,65.1206,42.0987,67.3764,1088.399,2863.634,3021.641,-69.8506,-19.099,37.8308,-11.7942,7.4822,11.536,0.1903571429,-0.1871285714,-3.966071429,N_addition
2054.17,0,0,0,0,0,0,0,0.7646,122.2803,139.557,1781.713,16078.13,3897.749,603.4086,281.2332,76.9071,71.0078,43.3616,68.3192,1088.449,2863.436,3021.668,-69.8405,-19.1719,37.7464,-11.7948,7.3214,11.4791,0.0435483871,1.143870968,0.8040322581,N_addition
2054.25,0,0,0,0,0,0,0,0.7646,109.2577,136.0738,1776.375,16070.09,3895.803,601.1983,282.7429,75.8031,75.2327,44.0631,69.487,1088.499,2862.753,3021.699,-69.8411,-19.2188,37.6696,-11.795,7.1856,11.4205,0.15,8.93315,8.213333333,N_addition
2054.33,45.0618,40.5556,4.2809,0.2253,0,0,0,41.3202,104.3719,134.0704,1771.054,16062.06,3893.855,593.701,281.8523,69.3005,68.1772,45.6919,71.6788,1088.704,2862.151,3021.763,-69.7863,-19.3549,37.4857,-11.7953,7.1666,11.2944,0.3922580645,13.11202258,11.95725806,N_addition
2054.42,193.9717,161.3459,30.9945,1.6313,0,0,0,162.1105,121.4099,133.9794,1765.749,16054.04,3891.91,580.6473,280.2829,58.7259,59.7102,47.1899,73.0832,1089.164,2862.498,3021.844,-69.6754,-19.5939,37.2393,-11.7958,7.1603,11.154,0.4973333333,18.45547333,17.3325,N_addition
2054.5,376.6607,205.8958,74.5508,3.9237,16.6123,60.9116,14.7665,206.6604,148.2035,137.1283,1777.057,16106.92,3904.729,548.9087,277.1228,38.3535,47.6528,46.1432,73.1142,1090.103,2866.447,3021.974,-69.3936,-20.182,36.7517,-11.7964,7.1392,10.9323,0.3032258065,22.33851613,21.08306452,N_addition
2054.58,634.2733,206.0283,135.9803,7.1569,51.3194,188.1711,45.6172,206.7929,181.7442,144.5236,1806.391,16226.1,3933.62,528.2684,275.2473,29.9453,44.2583,43.4842,71.5263,1090.096,2867.468,3022.106,-69.2475,-20.5573,36.3155,-11.797,7.0117,10.7464,0.4274193548,19.30114516,18.3733871,N_addition
2054.67,792.1965,206.1053,184.6756,9.7198,70.5052,258.5193,62.6713,206.8699,199.753,151.6586,1820.124,16288.31,3948.702,507.9032,272.8981,23.8173,40.85,40.3995,69.4311,1089.368,2867.241,3022.255,-69.1224,-20.9083,35.8493,-11.7972,6.8742,10.5471,0.2606666667,14.63066,14.37666667,N_addition
2054.75,818.8002,206.1053,209.949,11.0499,70.5052,258.5193,62.6713,206.8699,202.3288,154.3307,1814.672,16280.17,3946.728,490.9944,270.7341,19.8894,38.5177,37.7695,67.3544,1088.148,2866.937,3022.379,-69.0276,-21.1805,35.453,-11.7974,6.7564,10.3815,0.5580645161,7.936219355,8.732258065,N_addition
2054.83,827.4129,206.1053,218.1311,11.4806,70.5052,258.5193,62.6713,123.0739,192.7353,153.3409,1809.236,16272.02,3944.752,533.5293,270.431,46.8801,41.3101,36.715,66.2169,1087.062,2866.978,3022.457,-70.7009,-21.3582,35.207,-11.7977,6.6091,10.2773,0.4076666667,5.245633333,6.765833333,N_addition
2054.92,827.4129,206.1053,218.1311,11.4806,70.5052,258.5193,62.6713,0.7694,176.5478,150.7343,1803.816,16263.88,3942.782,604.1811,271.2205,84.7166,46.3971,38.6975,65.9172,1086.614,2866.822,3022.513,-72.5154,-21.4873,35.0466,-11.7981,6.4469,10.2016,0.1674193548,1.014935484,3.153225806,N_addition
2055,0,0,0,0,0,0,0,0.7694,159.936,147.4826,1798.412,16255.74,3940.814,599.5787,272.8815,80.9786,53.64,40.6161,66.1158,1086.54,2866.324,3022.551,-72.505,-21.5681,34.9382,-11.798,6.2618,10.1429,0.165483871,-1.5909,-4.250806452,N_addition
2055.08,0,0,0,0,0,0,0,0.7694,142.0939,143.615,1793.025,16247.63,3938.847,596.7029,275.433,79.368,63.5374,41.7706,66.6012,1086.528,2866.092,3022.577,-72.5089,-21.6253,34.8609,-11.7971,6.043,10.0968,0.1993103448,-0.6490517241,-3.554310345,N_addition
2055.17,0,0,0,0,0,0,0,0.7694,126.4819,139.9086,1787.654,16239.5,3936.878,593.3207,277.5454,77.1146,70.8368,42.9376,67.4752,1086.548,2865.877,3022.605,-72.5037,-21.6919,34.7841,-11.7977,5.8613,10.0444,0.3558064516,-0.02962580645,-0.6701612903,N_addition
2055.25,0,0,0,0,0,0,0,0.7694,112.8224,136.362,1782.298,16231.38,3934.911,589.0439,279.2543,73.9141,75.8914,44.1489,68.6211,1086.614,2865.834,3022.635,-72.4856,-21.7747,34.7015,-11.7983,5.7106,9.9856,0.268,5.79123,5.11,N_addition
2055.33,0,0,0,0,0,0,0,0.7694,102.6464,133.599,1776.959,16223.27,3932.941,582.7402,279.3965,68.6533,73.2781,45.4775,70.5543,1086.761,2865.51,3022.683,-72.4414,-21.8912,34.5668,-11.7981,5.6483,9.8887,0.1983870968,13.67693871,12.2266129,N_addition
2055.42,128.7862,115.9076,12.2347,0.6439,0,0,0,116.6769,105.2877,132.8651,1771.636,16215.16,3930.973,574.4094,278.3655,61.9027,66.0359,46.5891,72.4004,1087.009,2865.192,3022.75,-72.3729,-22.0461,34.3699,-11.7988,5.6346,9.7624,0.355,18.01397333,16.55416667,N_addition
2055.5,357.453,206.0387,59.6294,3.1384,15.9564,58.5067,14.1834,206.808,138.4245,135.5631,1782.272,16265.55,3943.19,558.7973,276.7057,50.5318,57.3662,47.1864,73.608,1087.517,2866.081,3022.841,-72.2338,-22.3409,34.0676,-11.7991,5.6104,9.5995,0.3890322581,21.22815161,19.95,N_addition
2055.58,566.7592,206.1449,109.5372,5.7651,44.1562,161.9059,39.2499,206.9143,165.1735,140.9711,1805.093,16360.79,3966.278,528.0957,273.177,33.4367,45.3005,44.5911,72.7592,1087.979,2869.057,3022.999,-71.9621,-22.9099,33.5164,-11.7996,5.5697,9.3544,0.4932258065,21.56408387,20.68064516,N_addition
2055.67,752.7582,206.2317,153.8798,8.0989,69.2186,253.8016,61.5276,207.001,180.3932,147.6982,1824.711,16444.49,3986.568,504.6014,270.0945,25.0805,39.6117,41.0107,69.9671,1087.342,2869.338,3023.163,-71.7906,-23.3229,33.0005,-11.8006,5.4638,9.1441,0.2293333333,17.12410333,16.875,N_addition
2055.75,802.705,206.246,183.0777,9.6357,72.6742,266.4721,64.5993,207.0154,183.27,152.3864,1822.691,16448.95,3987.648,486.1897,267.5838,20.4328,36.9962,38.0643,67.2325,1086.073,2869.117,3023.304,-71.6767,-23.6247,32.5497,-11.8009,5.3384,8.9627,0.224516129,8.35886129,9.181451613,N_addition
2055.83,806.9391,206.246,187.1001,9.8474,72.6742,266.4721,64.5993,131.4204,171.1653,151.2984,1817.231,16440.72,3985.657,525.1882,266.8439,44.7661,38.5117,37.1889,65.7919,1085.188,2868.319,3023.385,-73.1777,-23.7783,32.3089,-11.801,5.2182,8.8626,0.446,2.52627,3.699166667,N_addition
2055.92,806.9391,206.246,187.1001,9.8474,72.6742,266.4721,64.5993,0.7682,155.8788,148.2607,1811.787,16432.52,3983.665,601.5453,268.0843,84.8358,45.1462,39.6449,65.4386,1084.861,2868.518,3023.428,-75.0958,-23.9049,32.176,-11.8014,5.0448,8.8032,0.284516129,-0.3376451613,-1.644032258,N_addition
2056,0,0,0,0,0,0,0,0.7682,140.1652,144.7734,1806.359,16424.28,3981.675,596.7426,269.9569,80.802,53.1428,41.5402,65.5545,1084.821,2868.451,3023.46,-75.0813,-23.9913,32.0806,-11.8017,4.8559,8.7539,0.2138709677,-0.08228064516,-3.636290323,N_addition
2056.08,0,0,0,0,0,0,0,0.7682,125.4044,141.1986,1800.948,16416.05,3979.684,592.4501,271.8227,77.464,60.2552,42.986,66.0415,1084.841,2868.403,3023.491,-75.0671,-24.0723,31.9951,-11.8024,4.6801,8.7038,0.2239285714,0,-7.123214286,N_addition
2056.17,0,0,0,0,0,0,0,0.7682,112.1673,137.7041,1795.553,16407.84,3977.695,588.6354,273.4258,74.6657,65.6934,44.0892,66.7994,1084.9,2868.275,3023.518,-75.0524,-24.1472,31.9101,-11.8029,4.5281,8.6495,0.5174193548,0,-0.09193548387,N_addition
2056.25,0,0,0,0,0,0,0,0.7682,100.2793,134.2811,1790.174,16399.67,3975.704,583.9951,274.8025,71.0983,69.7589,45.1706,67.74,1085.005,2868.351,3023.548,-75.0266,-24.2375,31.8213,-11.8036,4.3955,8.5915,0.329,7.35638,7.678333333,N_addition
2056.33,34.2909,30.8618,3.2576,0.1715,0,0,0,31.6301,94.339,131.8121,1784.812,16391.47,3973.719,575.2223,274.6582,63.737,66.5589,46.5201,69.3855,1085.263,2868.544,3023.597,-74.9544,-24.4016,31.6677,-11.8033,4.3427,8.4917,0.09161290323,14.79080645,13.50080645,N_addition
2056.42,212.1825,182.5904,28.1125,1.4796,0,0,0,183.3586,109.452,132.0263,1779.465,16383.29,3971.735,565.5672,274.5945,56.383,64.6602,47.2096,70.4118,1085.589,2869.614,3023.643,-74.8717,-24.5854,31.511,-11.8035,4.2821,8.4035,0.2863333333,18.68558667,17.1925,N_addition
2056.5,459.3118,206.2443,87.1864,4.5888,29.0326,106.453,25.8068,207.0125,152.5054,135.822,1803.136,16481.53,3995.552,546.9117,274.3882,44.099,62.3051,46.8136,71.4405,1086.15,2872.688,3023.705,-74.7068,-24.9403,31.2519,-11.8038,4.1862,8.2731,0.5006451613,20.98362581,19.74435484,N_addition
2056.58,704.043,206.3645,145.6601,7.6663,61.9834,227.2724,55.0963,207.1328,183.9835,142.7456,1830.635,16594.08,4022.837,528.2006,273.6784,34.9622,57.1752,44.9429,72.9223,1086.385,2874.12,3023.81,-74.5623,-25.2931,30.9006,-11.8045,4.0698,8.0831,0.3458064516,20.51373871,19.74596774,N_addition
2056.67,850.7137,206.4282,195.0796,10.2673,79.0089,289.6995,70.2302,207.1964,203.0774,149.9159,1842.14,16648.21,4035.953,508.3665,270.7179,27.729,46.8764,42.0535,72.3875,1086.024,2873.441,3023.976,-74.4258,-25.6497,30.3987,-11.8052,3.9962,7.841,0.4543333333,15.05345667,14.7725,N_addition
2056.75,873.3404,206.4282,216.5749,11.3987,79.0089,289.6995,70.2302,207.1964,199.4663,153.2992,1836.622,16639.88,4033.938,487.1446,268.3713,21.4274,41.9502,38.7259,70.5279,1084.815,2874.2,3024.116,-74.2813,-26.003,29.9492,-11.8056,3.8936,7.6505,0.3264516129,6.305993548,7.538709677,N_addition
2056.83,879.894,206.4282,222.8009,11.7264,79.0089,289.6995,70.2302,111.8314,188.5322,151.8064,1831.12,16631.59,4031.925,539.2742,268.4529,52.2605,44.893,38.3168,69.5748,1084.105,2874.054,3024.188,-76.0793,-26.1535,29.7333,-11.8059,3.7499,7.5578,0.39,1.518796667,3.26,N_addition
2056.92,879.894,206.4282,222.8009,11.7264,79.0089,289.6995,70.2302,0.7731,171.3389,148.6621,1825.634,16623.27,4029.91,604.1042,270.1189,86.2134,52.3783,40.6124,69.4412,1083.923,2874.137,3024.23,-77.6254,-26.2676,29.6087,-11.8062,3.557,7.4983,0.3458064516,-0.7881612903,-2.217741935,N_addition
2057,0,0,0,0,0,0,0,0.7731,153.3006,144.9932,1820.165,16614.97,4027.897,599.4014,272.5299,82.3835,61.8001,42.4821,69.7665,1083.937,2874.226,3024.26,-77.6157,-26.3551,29.5179,-11.8065,3.3383,7.4485,0.4735483871,-0.2706548387,-10.16532258,N_addition
2057.08,0,0,0,0,0,0,0,0.7731,136.6657,141.2992,1814.713,16606.68,4025.884,594.9033,274.7905,78.8918,69.7722,43.9856,70.4735,1084.007,2874.472,3024.288,-77.6029,-26.4414,29.4269,-11.8065,3.1389,7.3934,0.1846428571,0,-6.74375,N_addition
2057.17,0,0,0,0,0,0,0,0.7731,122.1871,137.7888,1809.277,16598.37,4023.874,590.7181,276.5987,75.7461,75.2454,45.1571,71.4823,1084.117,2874.563,3024.322,-77.5869,-26.5244,29.3377,-11.8072,2.9773,7.3335,0.5070967742,0,0.2943548387,N_addition
2057.25,0,0,0,0,0,0,0,0.7731,109.213,134.357,1803.857,16590.07,4021.861,585.9113,278.1418,72.0426,79.1906,46.2306,72.6661,1084.279,2874.698,3024.353,-77.5616,-26.6171,29.2473,-11.8079,2.8389,7.2708,0.3346666667,6.915406667,7.7575,N_addition
2057.33,15.3132,13.7819,1.4548,0.0766,0,0,0,14.555,100.5977,131.7274,1798.453,16581.75,4019.851,577.6879,278.2461,65.1548,75.8154,47.4508,74.5941,1084.606,2874.9,3024.401,-77.4975,-26.7759,29.103,-11.808,2.7853,7.1703,0.3458064516,13.04780968,11.66532258,N_addition
2057.42,176.4603,153.4605,21.8498,1.15,0,0,0,154.2336,111.6679,131.3534,1793.065,16573.46,4017.841,560.3546,276.3144,51.7153,63.7745,48.1005,76.5565,1085.328,2876.51,3024.491,-77.3378,-27.104,28.8083,-11.8088,2.8116,7.0007,0.269,19.85703667,18.42333333,N_addition
2057.5,402.2126,206.3819,75.7538,3.987,20.8962,76.6193,18.5744,207.155,147.8033,135.4675,1808.567,16641.79,4034.405,539.7561,276.0619,39.3802,60.8686,46.6521,77.2413,1085.965,2880.396,3024.564,-77.1578,-27.4964,28.5128,-11.8089,2.7144,6.8596,0.5632258065,22.29899032,21.09435484,N_addition
2057.58,643.5504,206.4971,133.4465,7.0235,53.385,195.7449,47.4533,207.2702,177.4372,142.7691,1835.588,16752.55,4061.26,512.3453,272.9372,27.4924,48.4388,42.7803,76.4961,1085.898,2882.518,3024.733,-76.9376,-27.9937,27.9669,-11.8099,2.6714,6.6098,0.48,18.61051935,17.78387097,N_addition
2057.67,790.0861,206.5637,173.8466,9.1498,72.0947,264.3471,64.0842,207.3368,190.5135,148.4892,1848.763,16812.76,4075.855,490.4067,270.2909,21.1569,42.1568,39.0864,73.9684,1084.792,2883.648,3024.888,-76.7908,-28.3624,27.4731,-11.811,2.582,6.4091,0.326,14.66728667,14.35333333,N_addition
2057.75,814.3549,206.5637,196.9019,10.3633,72.0947,264.3471,64.0842,207.3368,191.8537,150.9174,1843.225,16804.38,4073.819,478.303,269.0966,18.9801,41.4274,37.1323,72.0143,1083.731,2883.275,3024.995,-76.733,-28.5554,27.1516,-11.8118,2.4673,6.2788,0.1290322581,8.539948387,9.396774194,N_addition
2057.83,815.4161,206.5637,197.9102,10.4163,72.0947,264.3471,64.0842,149.8716,176.8087,149.448,1837.703,16795.96,4071.783,506.4014,268.5955,36.5112,42.5095,36.9051,70.697,1082.909,2882.789,3025.078,-77.9072,-28.6943,26.9173,-11.8122,2.3532,6.1815,0.2906666667,4.144723333,5.365833333,N_addition
2057.92,815.4161,206.5637,197.9102,10.4163,72.0947,264.3471,64.0842,76.6036,161.6795,147.0384,1832.198,16787.58,4069.747,547.0421,269.0378,59.7153,46.2514,37.4563,69.9605,1082.385,2882.51,3025.137,-79.1561,-28.8001,26.7433,-11.8125,2.2122,6.1057,0.4312903226,-0.2207677419,-0.006451612903,N_addition
2058,0,0,0,0,0,0,0,0.766,145.1763,143.5264,1826.71,16779.17,4067.711,591.3687,271.0899,82.7748,54.8248,39.5379,69.9513,1082.267,2882.336,3025.169,-80.1944,-28.8779,26.6552,-11.8132,2.014,6.0612,0.3467741935,-0.1678032258,-2.194354839,N_addition
2058.08,0,0,0,0,0,0,0,0.766,129.803,139.9618,1821.237,16770.76,4065.676,586.3985,273.0618,78.5885,62.236,41.4356,70.3344,1082.221,2882.52,3025.2,-80.1756,-28.9681,26.5652,-11.8138,1.8298,6.0111,0.2942857143,-0.016725,-5.902678571,N_addition
2058.17,0,0,0,0,0,0,0,0.766,116.0759,136.4911,1815.782,16762.39,4063.645,582.0054,274.7358,75.1194,67.8097,42.8467,71.0061,1082.238,2882.583,3025.234,-80.1568,-29.0503,26.4771,-11.8145,1.6728,5.9568,0.1606451613,0.654783871,1.795967742,N_addition
2058.25,0,0,0,0,0,0,0,0.766,103.9003,133.1355,1810.342,16754.03,4061.617,577.7012,276.1,71.8166,71.6244,43.9872,71.8959,1082.294,2882.472,3025.265,-80.1352,-29.131,26.3908,-11.8151,1.5427,5.8996,0.1553333333,5.901983333,4.905,N_addition
2058.33,0,0,0,0,0,0,0,0.766,94.4729,130.4473,1804.919,16745.65,4059.588,571.3305,276.1759,66.5071,69.2689,45.2314,73.2827,1082.428,2882.394,3025.313,-80.088,-29.2485,26.2537,-11.8155,1.4857,5.8099,0.2329032258,13.49471935,12.1733871,N_addition
2058.42,118.9289,107.036,11.2982,0.5946,0,0,0,107.802,97.1832,129.5413,1799.512,16737.3,4057.56,557.824,273.752,55.5173,56.6892,46.5321,74.6452,1082.797,2882.401,3025.41,-79.9656,-29.4967,25.9644,-11.8162,1.5315,5.6461,0.2263333333,19.23104,17.61833333,N_addition
2058.5,354.0515,206.5048,63.4346,3.3387,14.5392,53.3105,12.9238,207.2708,134.8583,132.7784,1808.653,16782.23,4068.454,544.3676,273.1797,46.6238,54.4525,46.4703,74.4637,1083.152,2883.827,3025.477,-79.8488,-29.7519,25.7264,-11.8164,1.4591,5.5369,0.2403225806,21.58012258,20.23145161,N_addition
2058.58,587.8929,206.6149,119.5343,6.2913,45.9814,168.5986,40.8724,207.381,166.8396,138.8885,1834.63,16889.11,4094.363,523.2581,273.6122,35.3256,55.4018,44.7224,74.8122,1083.415,2887.896,3025.549,-79.6701,-30.1453,25.4265,-11.817,1.2975,5.398,0.1551612903,20.34569032,19.41935484,N_addition
2058.67,803.7324,206.7161,171.5013,9.0264,74.968,274.8825,66.6382,207.4821,189.7098,146.0115,1858.079,16986.92,4118.075,510.6992,274.5614,31.1275,59.4236,42.9714,74.668,1083.255,2889.144,3025.622,-79.5989,-30.3786,25.1738,-11.8175,1.1002,5.2799,0.2673333333,14.01414333,13.7175,N_addition
