time,fcacc,rlvacc,frtjacc,frtmacc,fbracc,rlwacc,crtacc,rleavc,frootcj,frootcm,fbrchc,rlwodc,crootc,strucc(1),strucc(2),metabc(1),metabc(2),som1c(1),som1c(2),som2c(1),som2c(2),Condition,som3c,dslit,dsom2c(1),dsom2c(2),dsom3c,dsomtc,dsomsc,nppt,nstemp,natemp
2024.75,700.1086,193.6931,251.6473,13.2446,43.4742,159.4056,38.6438,194.411,198.7529,229.9952,989.4857,8849.05,2145.229,317.9751,216.1735,12.6516,37.2535,21.536,56.1477,704.9647,2378.959,SW,2999.762,5.3098,64.4862,116.0065,-11.8638,42.7916,44.3105,0.5580645161,12.93621935,8.732258065
2024.83,708.5901,193.6931,259.7047,13.6687,43.4742,159.4056,38.6438,115.6617,185.3561,229.7798,986.5215,8844.63,2144.155,358.1101,215.3806,36.8258,37.0038,21.1153,55.6628,702.9416,2377.85,SW,2999.86,3.1158,64.124,115.6207,-11.8619,42.6091,44.1282,0.4076666667,10.12153,6.765833333
2024.92,708.5901,193.6931,259.7047,13.6687,43.4742,159.4056,38.6438,0.723,169.3884,227.1735,983.5662,8840.206,2143.085,424.1319,215.2738,68.4099,38.5309,24.3423,55.4906,702.0568,2376.876,SW,2999.931,1.0255,63.8239,115.3511,-11.8602,42.4605,43.9971,0.1674193548,5.861658065,3.153225806
2025,0,0,0,0,0,0,0,0.723,155.4196,223.504,980.6198,8835.786,2142.011,418.3371,215.9279,62.197,41.9282,27.0968,55.643,701.8954,2375.839,SW,2999.984,1.0621,63.614,115.1594,-11.8583,42.3234,43.8971,0.165483871,3.360196774,-4.250806452
2025.08,0,0,0,0,0,0,0,0.723,141.7911,219.0547,977.6822,8831.366,2140.942,414.6363,217.4511,58.9064,47.6202,28.535,56.0579,701.8684,2375.221,SW,3000.021,1.08,63.4607,115.0231,-11.8577,42.1894,43.8246,0.1993103448,4.350948276,-3.554310345
2025.17,0,0,0,0,0,0,0,0.723,129.5175,214.7685,974.7534,8826.948,2139.873,410.4134,218.6358,55.1853,51.2972,29.7971,56.8232,701.9,2374.57,SW,3000.057,1.1099,63.2845,114.884,-11.8556,42.0715,43.7481,0.3558064516,4.969719355,-0.6701612903
2025.25,0,0,0,0,0,0,0,0.723,118.4198,210.6283,971.8334,8822.528,2138.806,405.1906,219.4687,50.681,53.4167,30.8779,57.7761,701.9978,2374.086,SW,3000.095,1.157,63.0687,114.7371,-11.854,41.9669,43.6686,0.268,10.80824333,5.11
2025.33,0,0,0,0,0,0,0,0.723,108.5325,207.3805,968.9222,8818.105,2137.737,397.8599,218.7834,44.5613,49.1557,31.6926,59.0932,702.1885,2373.051,SW,3000.159,1.2366,62.7706,114.5036,-11.8529,41.8773,43.5399,0.1983870968,18.85945484,12.2266129
2025.42,126.8113,114.1302,12.0471,0.6341,0,0,0,114.8532,107.1329,206.4949,966.0197,8813.686,2136.67,389.279,217.5717,38.3658,44.2868,31.8512,59.6092,702.4239,2371.861,SW,3000.24,1.3327,62.4163,114.1878,-11.8513,41.7647,43.3802,0.355,23.01397333,16.55416667
2025.5,265.7306,193.5145,48.0608,2.5295,3.8926,14.273,3.4601,194.2375,123.7503,208.2597,967.0176,8823.563,2139.06,375.2009,217.0478,29.7723,40.0205,30.8935,59.4282,702.6667,2371.51,SW,3000.34,1.4938,61.8457,113.7787,-11.8487,41.6162,43.1973,0.3890322581,26.22815161,19.95
2025.58,471.8498,193.8138,106.2921,5.5943,29.9069,109.6588,26.5839,194.5368,151.7419,213.6113,990.0978,8914.516,2161.109,350.4877,215.2959,19.063,35.4479,27.1895,57.7833,702.098,2371.988,SW,3000.496,1.7502,60.9044,113.1271,-11.8452,41.3898,42.931,0.4932258065,26.56408387,20.68064516
2025.67,655.0621,194.0549,163.9154,8.6271,51.9236,190.3867,46.1543,194.778,170.067,221.0945,1009.115,8990.769,2179.594,332.5039,215.0388,15.0512,35.7558,24.1205,56.0466,700.5361,2370.221,SW,3000.653,1.866,60.263,112.5201,-11.8417,41.0989,42.6551,0.2293333333,22.12410333,16.875
2025.75,704.2693,194.0944,193.2543,10.1713,55.2149,202.4545,49.0799,194.8175,164.0533,226.2626,1009.375,8998.326,2181.428,317.9594,214.2956,12.8464,35.2443,21.9884,55.0673,698.5121,2368.32,SW,3000.797,1.9337,59.7792,111.9536,-11.8384,40.8308,42.3885,0.224516129,13.35886129,9.181451613
2025.83,708.4406,194.0944,197.2171,10.3798,55.2149,202.4545,49.0799,123.6768,149.7453,225.4629,1006.351,8993.815,2180.339,354.9049,212.8064,34.5528,33.6308,21.6129,54.2135,696.9667,2366.291,SW,3000.896,0.099,59.4738,111.5758,-11.8362,40.6632,42.2026,0.446,7.433483333,3.699166667
2025.92,708.4406,194.0944,197.2171,10.3798,55.2149,202.4545,49.0799,0.723,137.4237,222.0691,1003.337,8989.333,2179.247,426.2993,212.8627,67.3397,36.0641,25.507,53.8728,696.3434,2365.773,SW,3000.956,-1.9638,59.1825,111.357,-11.8354,40.5379,42.1019,0.284516129,4.640819355,-1.644032258
2026,0,0,0,0,0,0,0,0.723,125.9732,218.0796,1000.331,8984.853,2178.157,420.2747,213.5259,60.9522,39.7956,28.0656,53.8844,696.2905,2365.196,SW,3000.997,-1.9226,58.9699,111.1899,-11.8338,40.4179,42.0208,0.2138709677,4.917719355,-3.636290323
2026.08,0,0,0,0,0,0,0,0.723,115.3227,213.9697,997.3342,8980.372,2177.068,414.8597,214.2502,55.798,43.0183,29.729,54.1977,696.3534,2364.678,SW,3001.035,-1.8821,58.765,111.0375,-11.8323,40.3073,41.9445,0.2239285714,5,-7.123214286
2026.17,0,0,0,0,0,0,0,0.723,105.5617,209.9217,994.3466,8975.888,2175.981,410.0819,214.8286,51.6795,45.1895,30.7778,54.6966,696.4727,2364.078,SW,3001.076,-1.8424,58.5754,110.8864,-11.831,40.2046,41.8657,0.5174193548,5,-0.09193548387
2026.25,0,0,0,0,0,0,0,0.723,96.6092,205.9275,991.3679,8971.407,2174.891,404.3628,215.2842,46.9844,46.5508,31.5654,55.2924,696.66,2363.682,SW,3001.114,-1.7885,58.3484,110.7352,-11.8295,40.1123,41.789,0.329,12.40842667,7.678333333
2026.33,33.7791,30.4012,3.209,0.1689,0,0,0,31.1241,91.2488,202.9384,988.3981,8966.925,2173.807,394.2421,214.3191,39.0944,42.3418,31.9831,56.0908,697.0149,2363.05,SW,3001.178,-1.678,57.9544,110.4833,-11.8282,40.0274,41.6629,0.09161290323,19.91355484,13.50080645
2026.42,206.9337,177.9927,27.4939,1.447,0,0,0,178.7157,102.4699,202.7454,985.4371,8962.444,2172.717,384.5739,214.51,33.0274,43.1695,31.5245,56.2663,697.3045,2363.393,SW,3001.231,-1.5764,57.5716,110.2547,-11.8273,39.9197,41.565,0.2863333333,23.68558667,17.1925
2026.5,324.5828,194.0126,77.0879,4.0573,8.8965,32.6205,7.908,194.7356,130.9109,205.7453,991.3717,8990.581,2179.537,368.0755,215.9106,24.6429,44.4577,29.6096,56.3804,697.4588,2364.982,SW,3001.301,-1.4111,56.9422,109.9258,-11.8263,39.7665,41.4393,0.5006451613,25.98362581,19.74435484
2026.58,500.4466,194.1985,150.3324,7.9122,26.6406,97.6823,23.6806,194.9214,169.6443,213.0802,1006.122,9051.134,2194.217,353.5048,218.2981,19.8967,44.927,27.3027,57.6248,697.0515,2364.899,SW,3001.401,-1.3094,56.3964,109.5173,-11.8244,39.54,41.2464,0.3458064516,25.51373871,19.74596774
2026.67,651.6622,194.3631,216.8619,11.4138,41.2242,151.1555,36.6438,195.086,194.5203,222.1469,1017.661,9100.066,2206.079,338.1589,218.2915,16.6381,40.6605,24.8196,57.9164,695.9497,2362.449,SW,3001.563,-1.2351,55.8557,108.9069,-11.821,39.2564,40.9424,0.4543333333,20.05345667,14.7725
2026.75,673.9896,194.3631,238.0729,12.5301,41.2242,151.1555,36.6438,195.086,181.7868,226.7421,1014.613,9095.525,2204.973,319.959,217.0584,12.7828,37.0517,22.2459,57.3459,693.789,2361.389,SW,3001.712,-1.1288,55.2769,108.321,-11.8179,39.0169,40.6741,0.3264516129,11.30575161,7.538709677
2026.83,680.4469,194.3631,244.2073,12.853,41.2242,151.1555,36.6438,105.295,169.6169,225.6184,1011.573,9090.984,2203.868,369.0458,216.2673,39.9427,36.7566,22.4647,56.6391,692.4622,2360.194,SW,3001.802,-3.2,54.9786,107.9759,-11.8163,38.8572,40.5122,0.39,6.416093333,3.26
2026.92,680.4469,194.3631,244.2073,12.853,41.2242,151.1555,36.6438,0.7279,155.7084,222.1633,1008.543,9086.443,2202.769,429.5788,216.7626,67.5272,39.9757,26.0292,56.4355,692.083,2359.616,SW,3001.859,-4.7706,54.7253,107.768,-11.815,38.724,40.4146,0.3458064516,4.155312903,-2.217741935
2027,0,0,0,0,0,0,0,0.7279,142.5043,217.9907,1005.521,9081.902,2201.669,423.6192,217.9706,61.3423,44.8271,28.5418,56.6337,692.1036,2359.246,SW,3001.897,-4.7357,54.5172,107.611,-11.813,38.5946,40.3392,0.4735483871,4.729345161,-10.16532258
2027.08,0,0,0,0,0,0,0,0.7279,130.2542,213.7773,1002.509,9077.361,2200.572,417.8904,219.0796,55.9607,48.7154,30.2605,57.1641,692.2403,2359.105,SW,3001.935,-4.6976,54.3061,107.4545,-11.8119,38.475,40.2634,0.1846428571,5,-6.74375
2027.17,0,0,0,0,0,0,0,0.7279,119.2089,209.7333,999.5061,9072.822,2199.471,412.6446,219.8583,51.4809,50.9116,31.343,57.8998,692.4363,2358.77,SW,3001.981,-4.6585,54.1032,107.2993,-11.8123,38.3686,40.183,0.5070967742,5,0.2943548387
2027.25,0,0,0,0,0,0,0,0.7279,109.0891,205.7486,996.512,9068.281,2198.374,406.7072,220.4655,46.7177,52.18,32.0772,58.7158,692.7014,2358.445,SW,3002.019,-4.6067,53.8728,107.1433,-11.8107,38.2723,40.1029,0.3346666667,11.95009,7.7575
2027.33,15.0868,13.5781,1.4332,0.0754,0,0,0,14.3061,101.0308,202.662,993.5267,9063.74,2197.275,397.113,219.7308,39.3921,47.7835,32.3986,59.7858,693.1434,2357.878,SW,3002.08,-4.5099,53.5075,106.9035,-11.8086,38.1924,39.9806,0.3458064516,18.19367097,11.66532258
2027.42,173.85,151.1905,21.5265,1.133,0,0,0,151.9184,108.8523,202.0575,990.5505,9059.199,2196.177,378.862,217.2582,27.9487,38.8109,30.9842,59.7496,693.7451,2358.162,SW,3002.185,-4.3164,52.8328,106.4614,-11.8067,38.0953,39.7898,0.269,24.85703667,18.42333333
2027.5,272.499,194.2007,52.5558,2.7661,4.1358,15.1644,3.6762,194.9286,117.5398,204.2036,991.7178,9069.821,2198.755,361.2502,218.71,20.5508,40.9821,28.3379,59.3872,693.7136,2360.437,SW,3002.259,-4.1549,52.2029,106.1085,-11.8054,37.9376,39.666,0.5632258065,27.29899032,21.09435484
2027.58,510.2854,194.4917,138.3049,7.2792,30.6377,112.3383,27.2335,195.2197,167.4944,212.3357,1015.208,9162.436,2221.207,340.1852,218.3284,14.8201,37.5754,24.828,58.3405,692.5622,2359.942,SW,3002.411,-4.0051,51.504,105.4927,-11.8022,37.6905,39.3982,0.48,23.61051935,17.78387097
2027.67,647.8319,194.6609,187.1468,9.8498,46.1114,169.0751,40.9879,195.3889,178.3877,219.5323,1027.611,9214.572,2233.847,322.8199,218.107,12.155,36.4155,22.1356,57.2126,690.5696,2358.847,SW,3002.56,-3.9271,50.9735,104.9025,-11.7994,37.426,39.1342,0.326,19.66728667,14.35333333
2027.75,671.7498,194.6609,209.8688,11.0457,46.1114,169.0751,40.9879,195.3889,172.162,223.0077,1024.533,9209.973,2232.734,312.2849,217.6537,11.3207,36.525,20.7942,56.4885,688.8854,2357.063,SW,3002.675,-3.9018,50.6671,104.4673,-11.7974,37.2124,38.9263,0.1290322581,13.53994839,9.396774194
2027.83,672.7957,194.6609,210.8624,11.098,46.1114,169.0751,40.9879,141.2351,155.3113,221.913,1021.464,9205.371,2231.621,338.6986,216.2665,26.4264,34.7564,21.2709,55.6657,687.4904,2355.315,SW,3002.77,-5.2486,50.4098,104.0976,-11.7946,37.0567,38.7496,0.2906666667,9.136866667,5.365833333
2027.92,672.7957,194.6609,210.8624,11.098,46.1114,169.0751,40.9879,72.1892,141.3047,219.4113,1018.404,9200.771,2230.508,376.9411,215.5853,46.036,35.3099,22.4205,54.9587,686.6127,2354.089,SW,3002.845,-6.563,50.2,103.815,-11.7938,36.92,38.6161,0.4312903226,4.779232258,-0.006451612903
2028,0,0,0,0,0,0,0,0.7219,129.5196,215.421,1015.353,9196.17,2229.395,418.2449,216.3771,63.899,39.51,25.5336,54.8501,686.428,2353.313,SW,3002.886,-7.561,50.0241,103.6631,-11.7924,36.7997,38.5409,0.3467741935,4.832196774,-2.194354839
2028.08,0,0,0,0,0,0,0,0.7219,118.5391,211.3452,1012.311,9191.568,2228.283,411.946,217.1671,57.462,43.017,27.9832,55.0746,686.4079,2352.989,SW,3002.924,-7.5159,49.8171,103.5096,-11.7908,36.6883,38.4676,0.2942857143,4.983275,-5.902678571
2028.17,0,0,0,0,0,0,0,0.7219,108.4967,207.3445,1009.279,9186.975,2227.168,406.4259,217.7761,52.4154,45.3439,29.4966,55.5102,686.4969,2352.534,SW,3002.965,-7.4729,49.6233,103.3611,-11.7896,36.5876,38.3928,0.1606451613,5.652070968,1.795967742
2028.25,0,0,0,0,0,0,0,0.7219,99.3355,203.4428,1006.255,9182.373,2226.056,401.087,218.1853,47.9634,46.5406,30.4712,56.071,686.6443,2351.857,SW,3003.004,-7.4273,49.4297,103.2151,-11.7882,36.496,38.3155,0.1553333333,10.91495667,4.905
2028.33,0,0,0,0,0,0,0,0.7219,90.9166,200.2495,1003.241,9177.773,2224.943,393.5829,217.4156,41.9813,43.1283,31.1688,56.7457,686.897,2350.984,SW,3003.065,-7.3527,49.1599,102.9895,-11.7871,36.415,38.1995,0.2329032258,18.69483548,12.1733871
2028.42,117.1982,105.4783,11.1338,0.586,0,0,0,106.2002,91.178,198.9194,1000.235,9173.172,2223.83,379.4364,214.342,32.1306,33.6729,30.9455,56.236,687.3384,2349.366,SW,3003.177,-7.2019,48.6579,102.5551,-11.785,36.3133,37.9944,0.2263333333,24.23193333,17.61833333
2028.5,228.6547,190.9829,35.7882,1.8836,0,0,0,191.7048,97.3068,199.8171,997.2391,9168.58,2222.717,367.7117,215.0178,26.3421,36.4936,29.7178,55.1428,687.5125,2349.449,SW,3003.247,-7.0915,48.2383,102.2613,-11.7834,36.1627,37.877,0.2403225806,26.58012258,20.23145161
2028.58,364.6871,194.6082,89.6229,4.717,13.633,49.9877,12.1182,195.3301,126.7116,203.2723,1007.872,9213.979,2233.723,350.8939,217.2792,19.6564,40.1755,27.3333,55.426,687.2532,2351.552,SW,3003.312,-6.941,47.6673,101.9365,-11.7823,35.9882,37.7569,0.1551612903,25.34569032,19.41935484
2028.67,477.6791,194.744,128.6166,6.7693,26.5588,97.3824,23.6079,195.4659,133.4147,208.0503,1017.752,9256.753,2244.093,341.4299,220.6696,18.1749,47.6003,25.7052,55.5497,686.7322,2351.461,SW,3003.378,-6.9064,47.3446,101.6579,-11.7812,35.7621,37.6321,0.2673333333,19.01414333,13.7175
2028.75,508.6047,194.758,150.3194,7.9115,28.0109,102.7064,24.8985,195.4799,132.8544,209.8362,1016.151,9257.448,2244.263,331.0104,222.258,15.7138,47.5144,23.5803,57.1138,685.7725,2352.233,SW,3003.441,-6.8704,47.0059,101.3715,-11.7799,35.6133,37.5001,0.8532258065,15.42412258,11.33387097
2028.83,523.0196,194.758,164.0135,8.6323,28.0109,102.7064,24.8985,183.1937,130.2453,209.6373,1013.107,9252.816,2243.143,326.8707,219.8557,17.1981,39.0404,22.0856,57.6117,684.3359,2350.83,SW,3003.553,-7.0987,46.6603,100.9394,-11.7781,35.4892,37.2878,0.426,5.47469,1.170833333
2028.92,523.0196,194.758,164.0135,8.6323,28.0109,102.7064,24.8985,0.7159,119.4081,206.2955,1010.072,9248.188,2242.022,439.5808,219.7628,76.2002,39.9999,23.4243,57.3919,683.7402,2350.1,SW,3003.611,-10.1883,46.4741,100.7397,-11.7778,35.3829,37.1926,0.1803225806,4.844054839,-4.508064516
2029,0,0,0,0,0,0,0,0.7159,109.3695,202.452,1007.046,9243.556,2240.902,433.447,220.2663,68.8214,42.5134,26.8378,57.4282,683.7163,2349.849,SW,3003.649,-10.1509,46.2946,100.5738,-11.7743,35.2796,37.1177,0.4267741935,5,-5.671774194
2029.08,0,0,0,0,0,0,0,0.7159,100.1405,198.6431,1004.03,9238.924,2239.782,426.9761,220.6646,61.7371,44.2112,29.4321,57.6296,683.8757,2349.704,SW,3003.687,-10.1025,46.0866,100.41,-11.7725,35.1845,37.0423,0.2186206897,5,-4.938793103
2029.17,0,0,0,0,0,0,0,0.7159,91.6613,194.8752,1001.022,9234.308,2238.663,420.7228,220.9507,55.5711,45.2036,31.145,57.9202,684.1537,2349.373,SW,3003.722,-10.051,45.8746,100.2567,-11.7689,35.0998,36.9697,0.1809677419,4.984,-0.4225806452
2029.25,0,0,0,0,0,0,0,0.7159,83.8831,191.1577,998.0233,9229.699,2237.543,415.0164,221.1265,50.522,45.6095,32.1444,58.2409,684.477,2348.815,SW,3003.76,-10.0012,45.6739,100.1088,-11.7673,35.0195,36.8955,0.598,12.54846,6.646666667
2029.33,0,0,0,0,0,0,0,0.7159,76.4439,188.2121,995.0334,9225.092,2236.423,404.4144,219.737,41.7176,40.3341,32.8722,58.4707,685.1262,2348.188,SW,3003.831,-9.8953,45.3045,99.8454,-11.7666,34.9501,36.7697,0.3632258065,18.39950645,11.8266129
2029.42,131.4804,118.3324,12.4906,0.6574,0,0,0,119.0483,79.2383,186.945,992.0527,9220.49,2235.302,389.9558,217.5154,31.9676,34.3144,32.1631,57.508,685.9238,2347.64,SW,3003.922,-9.7492,44.8001,99.4835,-11.7647,34.8621,36.6135,0.4113333333,23.75768,17.45
2029.5,304.5036,194.9534,63.7452,3.355,7.641,28.017,6.792,195.6692,112.8437,189.4171,996.718,9243.902,2240.973,373.5003,215.1781,23.8623,29.6287,30.0399,55.15,686.4435,2346.284,SW,3004.048,-9.5971,44.24,98.9929,-11.7624,34.7064,36.4046,0.6403225806,24.80554839,18.66451613
2029.58,506.7493,194.9534,139.2041,7.3265,29.7478,109.0751,26.4424,195.6692,158.6131,196.3416,1015.805,9320.319,2259.499,354.3883,214.1741,17.5276,29.3872,26.8973,52.6761,686.2294,2344.79,SW,3004.186,-9.4562,43.6282,98.4504,-11.7597,34.4714,36.1719,0.08709677419,25.06692903,19.2733871
2029.67,612.7412,195.014,176.0544,9.266,41.8332,153.3885,37.1851,195.7299,159.5275,202.8131,1024.822,9359.954,2269.107,348.2094,217.8545,17.8369,40.3073,25.7699,51.7595,685.8943,2343.269,SW,3004.256,-9.4692,43.4186,98.1972,-11.7585,34.2107,36.0509,0.5303333333,20.55603,15.29666667
2029.75,636.2599,195.014,198.3971,10.442,41.8332,153.3885,37.1851,195.7299,153.3724,206.4306,1021.752,9355.267,2267.972,335.1807,220.4886,14.9876,44.4898,24.0072,53.1615,684.9321,2344.134,SW,3004.317,-9.3998,43.0379,97.9244,-11.7577,34.0211,35.9261,0.385483871,13.01089677,8.839516129
2029.83,639.3997,195.014,201.3799,10.5989,41.8332,153.3885,37.1851,128.3551,140.4614,205.3591,1018.691,9350.599,2266.837,367.4991,218.876,32.4736,39.2664,24.5501,54.0313,684.0826,2342.748,SW,3004.407,-10.8041,42.715,97.5655,-11.756,33.8943,35.7427,0.328,5.424996667,1.050833333
2029.92,639.3997,195.014,201.3799,10.5989,41.8332,153.3885,37.1851,0.7255,128.5905,202.1705,1015.639,9345.911,2265.702,444.499,218.8838,70.7949,40.5308,26.7036,54.1795,683.9398,2341.782,SW,3004.462,-12.6703,42.5259,97.3644,-11.7551,33.7784,35.6411,0.6448387097,4.9864,0.124516129
2030,0,0,0,0,0,0,0,0.7255,117.7746,198.4124,1012.597,9341.249,2264.566,437.0137,219.5276,62.6205,43.383,29.77,54.5115,684.1718,2341.542,SW,3004.5,-12.6222,42.2999,97.2076,-11.7535,33.671,35.5663,0.2767741935,5,-5.955645161
2030.08,0,0,0,0,0,0,0,0.7255,107.8318,194.6872,1009.563,9336.587,2263.431,430.7665,220.0321,56.6156,45.3525,31.506,55.0033,684.503,2341.269,SW,3004.538,-12.577,42.0943,97.0482,-11.752,33.5704,35.4887,0.1917857143,5,-1.778571429
2030.17,0,0,0,0,0,0,0,0.7255,98.6978,191.0015,1006.539,9331.911,2262.299,425.2232,220.4256,51.8291,46.584,32.5291,55.578,684.8661,2340.819,SW,3004.579,-12.5344,41.9057,96.9011,-11.7507,33.48,35.4133,0.3409677419,5,-1.000806452
2030.25,0,0,0,0,0,0,0,0.7255,90.322,187.3657,1003.524,9327.249,2261.171,418.988,220.6884,46.8112,47.1197,33.1883,56.1785,685.3138,2340.426,SW,3004.617,-12.4812,41.6909,96.7494,-11.7492,33.3962,35.3368,0.3803333333,10.04241,5.748333333
2030.33,0,0,0,0,0,0,0,0.7255,82.7086,184.2218,1000.518,9322.591,2260.043,412.1207,220.0719,41.7054,44.1894,33.4345,56.8575,685.8194,2339.46,SW,3004.671,-12.4182,41.4545,96.5591,-11.7484,33.3255,35.2355,0.2519354839,16.95196129,10.44354839
2030.42,100.014,90.0126,9.5013,0.5001,0,0,0,90.7381,83.3004,182.7075,997.5204,9317.929,2258.915,400.612,217.6183,34.0024,36.1188,32.9449,56.7213,686.594,2338.074,SW,3004.76,-12.3052,41.0667,96.2078,-11.7464,33.2481,35.0673,0.1116666667,24.20698333,17.62666667
2030.5,240.3314,194.8637,43.0695,2.2668,0.0237,0.0867,0.021,195.5893,99.8317,184.2112,994.5558,9313.357,2257.808,396.0141,218.6822,32.2004,38.5896,32.5268,56.522,686.8963,2336.951,SW,3004.813,-12.2738,40.8966,96.0083,-11.7452,33.1158,34.9692,0.3051612903,25.33877097,19.04193548
2030.58,395.1264,194.986,105.9287,5.5752,15.9546,58.5001,14.1818,195.7115,134.8048,189.8539,1007.477,9367.095,2270.836,385.0347,220.5881,27.5468,41.8411,31.2308,56.0612,687.431,2336.186,SW,3004.897,-12.1961,40.5213,95.6876,-11.7439,32.9164,34.8244,0.3803225806,24.0468871,18.24596774
2030.67,559.3541,195.1665,159.7082,8.4057,35.2932,129.4086,31.3718,195.8921,157.1422,196.1231,1023.77,9433.302,2286.886,367.2185,219.7041,20.6869,36.6114,28.6751,56.0009,687.7404,2334.67,SW,3005.037,-12.0628,39.958,95.1462,-11.7413,32.705,34.5694,0.076,19.86290333,14.58333333
2030.75,606.1666,195.2086,185.6964,9.7735,38.7879,142.2221,34.4781,195.9341,156.3262,199.7255,1024.189,9441.398,2288.85,357.3792,221.7086,18.5542,43.2726,27.0746,55.7623,687.5589,2335.018,SW,3005.097,-12.0194,39.6565,94.8876,-11.7401,32.5117,34.4619,0.1683870968,12.49190968,8.314516129
2030.83,615.3196,195.2086,194.3918,10.2311,38.7879,142.2221,34.4781,128.489,148.1469,199.2337,1021.121,9436.676,2287.707,395.6708,220.9742,39.3079,40.8007,26.6329,56.1467,687.3541,2333.167,SW,3005.18,-13.361,39.4647,94.59,-11.7387,32.3789,34.3055,0.3763333333,6.350383333,1.481666667
2030.92,615.3196,195.2086,194.3918,10.2311,38.7879,142.2221,34.4781,0.7263,135.7147,196.2175,1018.062,9431.959,2286.565,471.92,221.0414,74.4862,41.9693,29.2413,56.2495,687.5037,2332.632,SW,3005.238,-15.0816,39.2226,94.3791,-11.7386,32.2634,34.2048,0.1980645161,4.102203226,-1.32016129
2031,0,0,0,0,0,0,0,0.7263,124.1014,192.4732,1015.012,9427.236,2285.422,466.1267,221.9134,68.3608,45.4611,31.6541,56.5357,687.8887,2332.064,SW,3005.276,-15.0511,39.0457,94.2365,-11.7369,32.1496,34.1331,0.4387096774,4.907687097,-2.268548387
2031.08,0,0,0,0,0,0,0,0.7263,113.5332,188.8094,1011.972,9422.514,2284.279,459.9025,222.5483,62.2602,47.671,33.5135,57.0475,688.4143,2331.756,SW,3005.314,-15.0122,38.8468,94.0843,-11.7354,32.0473,34.058,0.2403571429,5,-0.4375
2031.17,0,0,0,0,0,0,0,0.7263,103.905,185.2358,1008.94,9417.811,2283.137,453.943,222.9793,56.9175,48.7956,34.7303,57.6551,688.9958,2331.219,SW,3005.359,-14.971,38.65,93.9421,-11.7356,31.9568,33.9827,0.4396774194,7.219216129,2.055645161
2031.25,0,0,0,0,0,0,0,0.7263,95.0638,181.7728,1005.918,9413.1,2281.995,447.3459,223.1738,51.4377,48.7937,35.5204,58.3098,689.6856,2330.782,SW,3005.4,-14.9199,38.4284,93.7843,-11.7342,31.874,33.9023,0.2203333333,13.59784667,7.690833333
2031.33,39.95,35.955,3.7953,0.1998,0,0,0,36.6813,90.1705,179.7419,1002.904,9408.383,2280.852,435.6713,221.2118,42.3998,41.0267,35.8028,58.7879,690.8969,2329.807,SW,3005.481,-14.8175,38.0446,93.4738,-11.7331,31.8086,33.7503,0.1906451613,21.02933548,14.54274194
2031.42,209.1934,172.8537,34.5227,1.817,0,0,0,173.58,107.4704,180.508,999.9,9403.69,2279.709,421.4349,220.2728,33.5527,38.6675,34.7847,58.1427,692.2573,2329.847,SW,3005.557,-14.6945,37.5779,93.162,-11.7316,31.706,33.6206,0.643,22.47933,16.2175
2031.5,339.9616,195.1538,76.4937,4.026,11.5719,42.4302,10.2861,195.8801,128.9202,183.5583,1008.467,9441.419,2288.852,400.7303,218.0062,23.8724,32.6309,31.8667,56.2265,693.6591,2328.688,SW,3005.69,-14.5276,36.9316,92.6515,-11.7291,31.5555,33.4033,0.1370967742,26.11788065,19.82822581
2031.58,459.4178,195.2727,123.3158,6.4903,24.181,88.6637,21.4942,195.999,142.8638,189.8265,1018.03,9482.914,2298.91,386.5332,221.833,20.1194,43.191,29.4699,55.3707,694.0895,2330.18,SW,3005.745,-14.4547,36.502,92.3769,-11.728,31.3204,33.3081,0.1206451613,25.98732581,20.1266129
2031.67,543.4786,195.3534,162.1955,8.5366,31.9307,117.0794,28.3829,196.0797,147.0964,195.937,1022.714,9506.576,2304.648,376.7115,226.2907,18.7736,52.2937,27.7787,56.0493,694.0829,2330.878,SW,3005.798,-14.434,36.2075,92.1392,-11.7271,31.0864,33.2044,0.1633333333,21.22289,15.9375
